blue
blue
blue
blue
blue
blue
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
blueviolet
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
cyan
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
purple
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
lime
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
teal
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
yellow
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
orchid
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
red
sienna
sienna
sienna
sienna
sienna
sienna
sienna
sandybrown
sandybrown
sandybrown
sandybrown
olivedrab
olivedrab
olivedrab
olivedrab
olivedrab
olivedrab
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
silver
